Date,peak_MW,daily_energy_MU,temp_min,temp_mean,temp_max,solar_radiation,cloud_cover,windspeed
2019-07-21,9689.0,211.6,27.872770000000003,31.16790000000003,35.01794000000001,848541.7,0.2574419,1.7915166612863271
2019-07-22,11231.0,245.9,28.305170000000032,31.594400000000007,35.061000000000035,866557.5,0.3030629,0.9499730858873175
2019-07-23,11271.0,253.7,29.52166,32.91040000000004,36.49032,893544.7,0.5062385,0.2484529096615057
2019-07-24,11767.0,264.8,28.189170000000047,32.50015000000002,36.75985000000003,484427.1,0.74072695,0.6535401292675249
2019-07-25,11106.0,229.6,26.66882000000004,28.338700000000017,29.89718000000005,454106.47,0.9066944,2.6337896707462445
2019-07-26,10148.0,220.4,26.805350000000036,28.749300000000005,31.307060000000035,413437.6,0.9566367,1.627974328483702
2019-07-27,10165.0,206.3,26.557500000000005,27.85244,29.04025000000001,641386.3,0.98806554,2.772306559603717
2019-07-28,9891.0,210.9,26.953100000000006,28.94500000000005,31.260220000000004,830233.7,0.9600222,2.047213606565891
2019-07-29,10940.0,231.9,27.893500000000017,31.417400000000043,34.491750000000025,758885.94,0.7409673,1.7084713061320205
2019-07-30,11576.0,253.8,27.60020000000003,30.637100000000032,33.7337,427509.88,0.9552736,1.917261456067286
2019-07-31,10510.0,236.4,27.16085000000004,28.73467000000005,30.59173000000004,673686.56,0.9576747,2.443752626195643
2019-08-01,10096.0,229.8,26.631100000000004,28.76574000000005,30.847860000000026,435184.16,0.87217504,1.963487015618038
2019-08-02,9026.0,195.0,26.22714000000002,27.863,29.989280000000008,709645.94,0.9192311,1.2421822617814544
2019-08-03,9118.0,207.1,26.8913,29.68730000000005,32.95693,852829.7,0.4892472,1.394685762545976
2019-08-04,9891.0,218.9,28.103080000000038,31.355740000000026,35.164540000000045,877763.8,0.37260047,1.0017773784538444
2019-08-05,10918.0,245.7,28.426780000000008,31.81048000000004,35.19120000000004,758589.75,0.33649507,1.0608433375403918
2019-08-06,11217.0,253.3,27.573570000000014,30.02080000000001,33.52180000000004,704984.75,0.71035314,2.42872628631958
2019-08-07,11487.0,252.2,27.73257000000001,30.67016000000001,33.401760000000024,829508.5,0.54554456,1.5134601149428932
2019-08-08,11559.0,260.6,28.988850000000014,31.90222,35.15410000000003,639795.2,0.62568307,0.7130681745966836
2019-08-09,10946.0,247.4,27.42843000000005,29.448660000000014,31.11250000000001,641809.75,0.9195967,2.6228046447154663
2019-08-10,10836.0,240.8,27.722560000000044,30.326040000000035,33.528099999999995,810410.2,0.8731758,2.763336652076464
2019-08-11,10849.0,246.1,28.786370000000037,31.431600000000003,34.98776000000004,729511.2,0.86321443,1.0370738835582387
2019-08-12,11578.0,256.1,28.16113000000001,31.41894000000002,34.260580000000004,699718.5,0.91367865,0.2629270972779331
2019-08-13,10395.0,229.1,27.586240000000032,30.40933000000001,33.49610000000001,486656.62,0.8892028,0.5850622603436
2019-08-14,10924.0,233.8,27.66876000000002,30.041250000000048,32.714440000000025,657030.7,0.9663561,1.1496385141381011
2019-08-15,9735.0,220.4,27.88506000000001,30.344840000000037,32.592600000000004,799213.0,0.9522349,1.1533048921326698
2019-08-16,10577.0,226.5,26.97225000000003,29.24032,32.64500000000004,309627.22,0.8683691,1.959635070894881
2019-08-17,8942.0,176.1,22.89932000000005,26.180720000000008,28.360250000000008,824982.0,0.986465,2.3327769127156004
2019-08-18,6257.0,124.2,23.149440000000027,27.810850000000016,31.69775000000004,793160.06,0.52760345,0.8931829046393631
2019-08-19,8008.0,163.9,25.642,28.75720000000001,32.72564,968590.3,0.29817703,0.8253670779715995
2019-08-20,8813.0,192.4,26.15493000000004,30.3562,34.706140000000005,977284.8,0.056940377,1.475819903964048
2019-08-21,9389.0,209.5,27.21923000000004,31.210200000000043,35.59295000000003,945744.5,0.09281113,0.4552006063333383
2019-08-22,10203.0,221.9,27.31558000000001,31.118980000000025,35.08117000000004,923974.5,0.13449775,0.99407862264736
2019-08-23,10449.0,239.1,27.599400000000003,31.088250000000016,35.52615000000003,847795.7,0.19997282,0.3126967509256247
2019-08-24,10829.0,245.6,27.300900000000013,30.961240000000032,35.665430000000015,724294.44,0.6881895,1.0799834350144308
2019-08-25,10391.0,239.4,26.75980000000004,29.53808000000004,33.104060000000004,733088.56,0.8252776,2.664206823929383
2019-08-25,10391.0,239.4,26.75980000000004,29.53808000000004,33.104060000000004,733088.56,0.8252776,2.664206823929383
2019-08-25,10391.0,239.4,26.75980000000004,29.53808000000004,33.104060000000004,733088.56,0.8252776,2.664206823929383
2019-08-25,10391.0,239.4,26.75980000000004,29.53808000000004,33.104060000000004,733088.56,0.8252776,2.664206823929383
2019-08-26,11026.0,245.8,27.045740000000023,30.29272000000003,33.82214000000005,842985.3,0.7837598,0.9243883197246484
2019-08-27,11243.0,256.7,28.03445000000005,31.297300000000007,35.11710000000005,828652.25,0.55487925,0.763514627870332
2019-08-28,11731.0,265.3,28.81002000000001,32.63766000000004,36.68035000000003,730065.8,0.40729806,0.6568120774844777
2019-08-29,11787.0,266.5,27.25707,31.270500000000027,34.601500000000044,733538.94,0.5028375,1.7768860834455145
2019-08-30,11600.0,257.9,27.28997000000004,30.584400000000016,34.441460000000006,745711.06,0.59555346,0.7095208362879896
2019-08-31,11609.0,260.3,27.478750000000048,31.209280000000035,35.42205000000001,527092.8,0.7433815,0.1272823137884437
2019-09-01,11044.0,233.4,26.157920000000047,28.430600000000027,31.357320000000016,776921.5,0.97468096,2.003720406883072
2019-09-02,10454.0,235.3,26.68798000000004,30.53210000000001,34.749780000000044,813619.5,0.5089442,0.3302073585280019
2019-09-03,10967.0,242.9,28.48007000000001,31.75524000000001,35.48516000000001,750722.5,0.4884626,0.0638518334311917
2019-09-04,10548.0,246.2,26.691130000000044,30.9683,34.31545,679509.3,0.506893,1.541351629638951
2019-09-05,9825.0,214.3,27.008140000000022,29.897730000000024,33.50800000000004,779399.25,0.45007896,1.823323644422677
2019-09-06,10021.0,219.2,27.65118000000001,30.813500000000037,34.601620000000025,754244.0,0.31043276,1.262070127286765
2019-09-07,10115.0,228.4,27.62512000000004,30.83013,34.51850000000002,815739.2,0.27820003,1.5445331561637712
2019-09-08,9914.0,224.1,27.42724000000004,31.24935000000005,35.22012000000001,831871.2,0.1645246,0.608724432353497
2019-09-09,10712.0,237.2,27.794500000000028,31.951900000000023,36.39416,830879.0,0.14448752,0.119283138713708
2019-09-10,11045.0,251.9,28.73135000000002,32.275450000000035,36.70870000000002,798969.8,0.14087582,0.8457233177890073
2019-09-11,11147.0,255.0,29.02090000000004,32.80260000000004,37.24597,767040.5,0.16699731,1.1660657156739245
2019-09-12,11564.0,264.6,27.73684000000003,32.424980000000005,36.71780000000001,768499.8,0.2198658,2.485038845620464
2019-09-13,11188.0,259.7,27.92996000000005,31.116450000000043,35.31875000000002,749814.7,0.3846799,2.059393501502132
2019-09-14,11491.0,259.0,27.73930000000001,31.25060000000002,35.53756000000004,791066.94,0.19312237,1.7407166282028588
2019-09-15,11020.0,248.8,27.495870000000025,31.00480000000005,35.19824,802505.3,0.1522303,1.2097593721850803
2019-09-16,10814.0,238.1,26.668570000000045,30.39965000000001,35.290160000000014,778286.94,0.113286495,1.0014336606116685
2019-09-17,10776.0,239.6,26.528040000000036,30.40960000000001,36.10134000000005,760703.3,0.14240931,1.056522411333366
2019-09-18,10612.0,243.0,26.568840000000023,30.27720000000005,34.71320000000003,713242.94,0.14705749,2.535091334577224
2019-09-19,9875.0,224.0,25.292500000000015,28.77065000000005,32.616300000000024,744463.5,0.36161456,2.8401903266119333
2019-09-20,10168.0,225.2,25.039360000000045,28.81518,33.03454000000005,792446.0,0.37574562,1.2867113299732658
2019-09-21,10163.0,227.9,25.52250000000004,29.397880000000043,34.208060000000046,772555.3,0.19259155,1.0554919603529769
2019-09-22,9530.0,216.8,24.860220000000027,28.50308000000001,32.58785,763689.5,0.22030555,2.427185572593929
2019-09-23,9712.0,213.9,25.191670000000045,28.997600000000038,33.63192000000004,773338.5,0.085778065,1.3876499988158748
2019-09-24,9810.0,220.3,25.9914,29.67773,34.13980000000004,753944.2,0.1355006,1.442895320885365
2019-09-25,9884.0,222.9,26.45843000000002,30.00424000000004,34.34173000000004,675520.25,0.16497882,1.625534894102765
2019-09-26,9459.0,219.3,26.306730000000016,29.7242,33.6062,637436.7,0.3280282,1.6911392367293268
2019-09-27,9459.0,197.7,25.56307000000004,28.341700000000003,31.99462,591613.0,0.37250945,1.5621962696476903
2019-09-28,8066.0,165.1,23.287130000000047,26.38622000000004,30.414330000000007,502533.16,0.31298932,1.7378915390251433
2019-09-29,5504.0,122.6,22.942930000000047,25.040400000000037,27.90667000000002,591019.8,0.6314793,1.7068611929538395
2019-09-30,6285.0,132.5,23.12182000000001,25.93853000000001,29.464200000000005,633069.9,0.4209828,1.3451266714296437
2019-10-01,6087.0,131.5,23.28298000000001,26.574880000000007,31.08570000000003,746628.5,0.3365438,1.5723068626713568
2019-10-02,5852.0,130.3,23.12957,27.34722000000005,33.06967000000003,667962.75,0.36402094,0.9984641541124047
2019-10-03,6545.0,137.9,20.90276,26.060900000000004,32.26818000000003,715351.75,0.68814784,0.6253961346496474
